Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,1.0,0.0,0.0,0.0,0.9796543909278452,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.937587973332576,0.9611881643535254
0,0.0,0.0,0.0,0.0,0.9796543909278452,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6572859288059298,0.8791049111547686
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7261224137911659,0.2168097740129235
0,0.0,0.0,0.0,0.0,0.7952917733135264,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.8774708531631372,0.8057989249093829
0,1.0,0.0,0.0,0.0,0.5997544082425733,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7189400490836242,0.6361706437709143
0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7857477789229388,0.930266144752093
0,0.0,0.0,1.0,1.0,0.4862295731793668,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.596261917733341,0.5163830581236599
1,1.0,0.0,1.0,1.0,0.7791593772912657,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.939857396611115,0.8182425195349683
0,0.0,0.0,1.0,0.0,0.9760844437526608,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9345469927614548,0.962857200260902
0,0.0,1.0,1.0,0.0,0.5606926531244064,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.80810830996599,0.6268664195712599
0,0.0,0.0,1.0,0.0,0.7618309326356956,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0270950976839088,0.5209866933756895
0,1.0,1.0,1.0,0.0,0.9534383396859258,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5408028227816759,0.8266128003355151
0,1.0,0.0,1.0,1.0,0.9831706526480845,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.0326282462873204,0.6884611042595215
0,0.0,0.0,1.0,0.0,0.996729639025934,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.044872086104496,0.7001403420734458
0,1.0,1.0,1.0,0.0,0.9453745406631712,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.7261224137911659,0.8792506371384381
0,0.0,0.0,1.0,0.0,0.996729639025934,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.5056694738793919,0.8404779019184745
0,1.0,0.0,0.0,0.0,0.9453745406631712,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.0633769501189998,0.6844328897756016
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.1910292921653003,0.7480870161646118
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7571213843544022,0.2262722213811376
0,1.0,1.0,1.0,0.0,0.6332152489204042,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.8892186558122313,0.7016280092400746
0,0.0,0.0,0.0,0.0,0.3241530487862445,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7900956092768681,0.461903323103299
0,0.0,0.0,0.0,0.0,0.7331631997146744,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.4812895318835548,0.6471780708017378
0,1.0,1.0,0.0,0.0,0.996729639025934,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9433685491733844,0.9787501066610926
0,0.0,0.0,1.0,1.0,0.8901004623307206,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7977022498004844,0.8537786752557244
0,1.0,0.0,1.0,0.0,0.9724591463587337,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.9518007253933796,0.9620514687738726
0,1.0,0.0,0.0,0.0,0.7004830842963321,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6283221252323323,0.6762086248367898
1,0.0,0.0,0.0,0.0,0.8029589191487349,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7880933166979252,0.7906635712579968
0,1.0,1.0,0.0,0.0,0.2568852134103166,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8800100899476795,0.4698105702289749
0,1.0,0.0,1.0,0.0,0.7004830842963321,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0659689166749846,0.5053282420838592
0,1.0,0.0,1.0,1.0,0.9453745406631712,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8949970298066341,0.9284219821607618
1,1.0,1.0,0.0,0.0,0.4862295731793668,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2546003304714865,0.4023112885452267
0,1.0,0.0,1.0,1.0,0.817577866534723,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0340026204361103,0.5645024416618218
0,0.0,0.0,1.0,1.0,0.9831706526480845,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5812065629775023,0.8575480959121198
0,0.0,0.0,1.0,1.0,0.996729639025934,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8022798754305152,0.9397210426087436
0,1.0,0.0,0.0,0.0,0.9534383396859258,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6753447437821105,0.8624871940328132
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.060772339773695,0.0137114148598517
0,0.0,0.0,1.0,0.0,0.9453745406631712,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.7517801187868502,0.8880197679664155
1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6283221252323323,0.1869561993209419
0,1.0,0.0,0.0,0.0,0.5137704268206332,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.9044908243272132,0.6338806021823853
0,0.0,0.0,0.0,0.0,0.3241530487862445,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.3333333333333333,0.0528813972113479,0.2106189250866115
0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.8433124711597224,0.9492823819129316
0,0.0,0.0,1.0,1.0,0.9650354435418572,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.9396057142769711,0.9577954947518336
0,0.0,0.0,0.0,0.0,0.3763300355100875,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.7904285959181565,0.4918017927224011
0,1.0,0.0,0.0,0.0,0.7227691775175288,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8805727286319867,0.7719065773264615
0,1.0,0.0,1.0,1.0,0.8313363640151087,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.177563451806304,0.6131965958696475
0,1.0,0.0,0.0,0.0,0.5810382621965612,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7887615821944194,0.6546167124408171
0,0.0,0.0,0.0,1.0,0.7791593772912657,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0555246900453592,0.5458526161971435
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0594652545138554,0.0133124265950069
1,1.0,0.0,1.0,0.0,0.9831706526480845,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.9296964037356767,0.9657979951647836
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.8960906176174932,0.9646539149462778
0,1.0,0.0,1.0,0.0,0.8505658516459769,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.9625189405486284,0.890229997213611
0,1.0,0.0,1.0,0.0,0.6170828528981435,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5251688156606136,0.5810518008184185
0,1.0,0.0,0.0,0.0,0.9002684555126956,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.8335764692292527,0.8792033889318609
0,1.0,0.0,1.0,1.0,0.9687767553256544,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.160509896502059,0.7216780726133476
1,0.0,0.0,0.0,0.0,0.8443300954891935,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2398699049055137,0.6433232541357923
1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7489094448720768,0.223765523780198
0,0.0,0.0,1.0,0.0,0.8443300954891935,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.044872086104496,0.5935836093109448
1,1.0,0.0,1.0,0.0,0.5137704268206332,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.427600428647708,0.4664756891849547
0,1.0,0.0,1.0,0.0,0.9573682977066488,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.6337064807284691,0.8546989161676739
0,0.0,0.0,0.0,0.0,0.9453745406631712,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8372483053292767,0.9062116624035504
0,0.0,0.0,0.0,1.0,0.868333408163904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4842509596747586,0.747244135995778
0,0.0,0.0,0.0,1.0,0.9147365954132972,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.7238647188333425,0.8508552053380198
0,1.0,0.0,0.0,0.0,0.3241530487862445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5466152351339439,0.3872390864386838
1,1.0,0.0,1.0,1.0,0.5137704268206332,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7847393856827058,0.5802772240683041
0,1.0,0.0,1.0,0.0,0.8379234756068777,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8830972915478643,0.8506700025685341
1,0.0,1.0,0.0,0.0,0.1620765243931222,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1539717242530129,0.130427589811918
0,1.0,0.0,1.0,1.0,0.9760844437526608,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.878318607872056,0.9418503999195804
0,0.0,0.0,0.0,0.0,0.8379234756068777,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.8267784784665348,0.8269441513615732
0,0.0,0.0,0.0,0.0,0.3763300355100875,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0528813972113479,0.2993092792938206
0,1.0,1.0,1.0,0.0,0.996729639025934,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9468567635710804,0.9806704629173232
0,1.0,0.0,0.0,1.0,0.2568852134103166,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.1971315764367402,0.3038066872282535
0,0.0,0.0,1.0,0.0,0.937022688634494,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.0408219220931291,0.6690552916112882
1,1.0,0.0,0.0,0.0,0.3763300355100875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5068031135026922,0.4032268432771633
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5742656882034849,0.1704554516830421
0,1.0,0.0,1.0,1.0,0.9866348196821362,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.7914263116777827,0.9218009910902464
1,0.0,0.0,0.0,0.0,0.8505658516459769,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.8145105936497834,0.8389727509324179
0,0.0,1.0,0.0,0.0,0.6483060975724891,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5802205164147183,0.6285156016043556
0,0.0,0.0,0.0,0.0,0.9831706526480845,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.7354280529844881,0.909731829110795
0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.9918445651558354,0.9982945824677684
0,0.0,0.0,0.0,0.0,0.7118915419153378,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7073990220706361,0.7130371258764767
0,1.0,0.0,0.0,0.0,0.3241530487862445,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0215040092983334,0.233775685975856
0,0.0,0.0,0.0,0.0,0.2568852134103166,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2509556469547196,0.2699383955613804
0,1.0,0.0,1.0,1.0,0.990048413124991,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9047596106716768,0.961472479041223
1,1.0,1.0,0.0,0.0,0.1620765243931222,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8743508524226997,0.3827051478373729
1,1.0,0.0,1.0,1.0,0.993412888408231,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8990864860645895,0.9615449653383912
1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.0749429776993659,0.018037007391131
0,1.0,0.0,0.0,0.0,0.1620765243931222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.039465011421311,0.1180941392344124
0,1.0,0.0,1.0,1.0,0.5606926531244064,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.8555327681851264,0.6509518074034368
1,0.0,0.0,0.0,0.0,0.5997544082425733,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.8900479762927009,0.683342979760168
0,1.0,0.0,1.0,1.0,0.9573682977066488,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.039465011421311,0.6721284643828427
1,1.0,1.0,1.0,0.0,0.7004830842963321,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.744936897171848,0.7097626201248117
0,1.0,0.0,0.0,0.0,0.8443300954891935,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3597623322816503,0.6925593268833259
0,1.0,0.0,1.0,0.0,0.7952917733135264,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.0672601967771246,0.5608921131958373
0,1.0,0.0,1.0,1.0,0.9573682977066488,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9278981781081916,0.938906774999004
1,0.0,0.0,1.0,0.0,0.8313363640151087,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7200805494716827,0.791502054716759
1,1.0,1.0,0.0,0.0,0.9147365954132972,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8847737264007027,0.9039217765217242
0,0.0,0.0,1.0,0.0,0.996729639025934,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.8844946858602518,0.9614843642502062
0,0.0,1.0,0.0,0.0,0.4862295731793668,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7478289506173534,0.5644752862760882
0,0.0,0.0,0.0,0.0,0.8505658516459769,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.151774420485377,0.6331070777587038
0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.044872086104496,0.7064550751118637
0,0.0,1.0,1.0,0.0,0.87396806630846,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.8839361669160186,0.8707870911314677
0,0.0,0.0,1.0,1.0,0.9453745406631712,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.8808538258019434,0.926600883608441
0,0.0,0.0,1.0,0.0,0.9573682977066488,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.963001057115922,0.9562613996987208
0,1.0,0.0,1.0,1.0,0.996729639025934,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.1754613071146435,0.7477433297238225
1,1.0,0.0,0.0,0.0,0.5606926531244064,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.1269877563514696,0.4185850750483713
0,1.0,0.0,0.0,0.0,0.8625596086894544,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.549759173924897,0.7680661689578869
0,0.0,0.0,1.0,0.0,0.87396806630846,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.8173667648335381,0.8551764911416275
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4753169409513447,0.1402513095450283
0,1.0,0.0,1.0,1.0,0.9002684555126956,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.8522815072775116,0.8791364305176197
0,1.0,0.0,1.0,1.0,0.9147365954132972,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.7581832555602008,0.8746795184887546
0,1.0,0.0,1.0,1.0,0.5384065599032098,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.5762580191046327,0.5414241560240551
0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8242848647714083,0.9457907458853732
0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.905028261777722,0.971369631220963
0,1.0,0.0,0.0,0.0,0.9573682977066488,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.8493085371135671,0.917376591486841
1,0.0,0.0,1.0,0.0,0.2568852134103166,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7557022630884518,0.3984840016973335
1,1.0,0.0,0.0,0.0,0.1620765243931222,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7880933166979252,0.3411277139549117
1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7894290123588261,0.2361341369231415
0,0.0,0.0,0.0,0.0,0.5606926531244064,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.8472175646880609,0.6461036010750238
0,0.0,0.0,1.0,1.0,0.9100126570100424,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8993580060612878,0.9063567387771464
0,0.0,1.0,1.0,0.0,0.993412888408231,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.976561514847282,0.980693704162262
1,0.0,1.0,0.0,0.0,0.1620765243931222,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7234875064813764,0.3436736030076573
1,1.0,1.0,1.0,0.0,0.6483060975724891,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9015252096940918,0.7230233944961508
1,1.0,0.0,1.0,0.0,0.5384065599032098,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9074400583792142,0.6462023210203778
0,0.0,0.0,1.0,1.0,0.941235901684388,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.7081762333607045,0.8659387968712982
0,0.0,0.0,0.0,0.0,0.9051913109828058,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.9284125751248564,0.9082409598828596
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.1680379334550963,0.7437243879221249
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0723943138531082,0.0172590267980243
0,0.0,0.0,1.0,0.0,0.7873646752581185,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0367408011138836,0.5416742314467955
1,1.0,0.0,0.0,0.0,0.7526600710201751,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.1744071230367683,0.5839572518625684
0,0.0,0.0,0.0,0.0,0.9866348196821362,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.5836637420125541,0.8598258235550047
0,1.0,0.0,0.0,0.0,0.1620765243931222,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7162693693935305,0.3348058086349278
1,0.0,0.0,1.0,1.0,0.87396806630846,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.7752347267424664,0.8463825098384066
0,0.0,0.0,1.0,1.0,0.4189617378034388,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.051554827430843,0.2729711735933933
0,1.0,0.0,0.0,0.0,0.6758469512137554,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.9151381175451904,0.743008499783598
1,1.0,0.0,1.0,0.0,0.5384065599032098,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7200805494716827,0.5982192492983218
0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9273832850480392,0.9789979301257528
0,1.0,0.0,1.0,1.0,0.9687767553256544,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.933274788056658,0.955191476594574
0,0.0,0.0,0.0,0.0,0.7706556402309497,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.7769444434194366,0.7669761624187694
0,0.0,0.0,1.0,1.0,0.8313363640151087,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.1765134139811672,0.6392978514764163
1,0.0,0.0,0.0,0.0,0.6758469512137554,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.8525778958846231,0.7255902462518793
1,1.0,0.0,0.0,0.0,0.5606926531244064,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.7438483258223196,0.6096333484769494
0,1.0,0.0,1.0,1.0,0.8848457019106509,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0646745061937765,0.6351617070622388
0,0.0,0.0,0.0,1.0,0.6884893272528545,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.640802187306794,0.6901780977503629
0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8709262929849069,0.957441346508036
0,0.0,0.0,0.0,0.0,0.6758469512137554,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5381397546078728,0.6291925409079908
0,0.0,1.0,0.0,0.0,0.6758469512137554,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5365355148572557,0.6241962845476188
