Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2,0.0,1.0,0.0,0.0,0.4862295731793668,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.03946501142131109,0.35332846103483134
0,1.0,0.0,0.0,0.0,0.5384065599032098,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.8814155765765372,0.6240738691897338
0,1.0,0.0,1.0,1.0,0.9866348196821362,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.8451183716253117,0.9432905541384882
0,1.0,0.0,1.0,0.0,0.8901004623307206,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.7810255643986825,0.8563541485735999
2,1.0,0.0,1.0,1.0,0.16207652439312228,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.75,0.044872086104496,0.1054328572247189
0,1.0,0.0,1.0,0.0,0.8443300954891935,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.05815496167961087,0.5890109538205079
2,0.0,0.0,0.0,0.0,0.32415304878624457,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.15177442048537704,0.26583314404040775
0,0.0,0.0,0.0,0.0,0.5384065599032098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4848412793169792,0.5096429591823919
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.050224953612603374,0.01049182128599535
0,1.0,0.0,1.0,1.0,0.9760844437526608,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.7143535292971839,0.8913504744992682
0,0.0,0.0,1.0,1.0,0.9453745406631712,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.03537346602094438,0.6729471251763428
0,0.0,0.0,0.0,0.0,0.2568852134103166,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.7528526549265258,0.41379596561522775
2,0.0,0.0,0.0,0.0,0.16207652439312228,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7151206904377796,0.33313012603949305
0,1.0,0.0,0.0,0.0,0.9100126570100423,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26893526020936753,0.7086002611574451
2,0.0,0.0,0.0,0.0,0.32415304878624457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4895404873121332,0.37791355076620853
0,0.0,0.0,1.0,0.0,0.993412888408231,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.615543366826373,0.8752332560199114
0,0.0,0.0,1.0,1.0,0.9283614392758764,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,1.0,0.0,0.044872086104496,0.653998522998708
0,1.0,0.0,1.0,1.0,0.9283614392758764,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.25,0.17965735277212058,0.6949184658440588
2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.7549912855373289,0.22562200791987014
0,1.0,0.0,0.0,0.0,0.7227691775175288,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.25,0.16482461947216898,0.5325528204959598
2,1.0,1.0,0.0,0.0,0.9239074570288179,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5289846649118131,0.8003205006366536
0,1.0,1.0,0.0,0.0,0.9760844437526608,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9608280961435565,0.970482457608993
0,0.0,0.0,0.0,0.0,0.9051913109828058,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,0.15833938919608914,0.677943880745921
2,0.0,0.0,0.0,0.0,0.16207652439312228,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.3430988957599179,0.19514415732405294
0,1.0,0.0,0.0,0.0,0.2568852134103166,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.949087213116667,0.45868696991808916
0,1.0,0.0,1.0,0.0,0.8901004623307206,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798358603985164,0.8642404785877118
2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.7890954015625926,0.23603230210271126
0,0.0,0.0,1.0,1.0,0.9612332947607123,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7460232537256459,0.8969867469374404
0,1.0,0.0,0.0,0.0,0.2568852134103166,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.6732759924068907,0.3817913570274725
0,0.0,1.0,0.0,0.0,0.8625596086894544,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,0.9278981781081916,0.8811410957406522
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7261224137911659,0.2168097740129235
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5370707971697568,0.1591016972719031
0,1.0,0.0,0.0,0.0,0.9193669843062081,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,1.0,0.0,0.15942574574988733,0.6861861814796806
2,1.0,1.0,0.0,0.0,0.16207652439312228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5300699174439627,0.2572093448903268
0,1.0,0.0,0.0,0.0,0.9239074570288179,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.75,0.26716429983959156,0.7266630110004719
0,1.0,0.0,0.0,0.0,0.9193669843062081,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8113190476142966,0.8796183110382509
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.75,0.060772339773695006,0.013711414859851723
0,1.0,0.0,1.0,1.0,0.8029589191487349,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.7564122951904251,0.7865686543567323
0,1.0,0.0,0.0,1.0,0.9002684555126956,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.25,0.0633769501189998,0.6498055055016221
2,0.0,0.0,0.0,0.0,0.2568852134103166,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.7553468926513731,0.43471048153290964
0,0.0,1.0,0.0,0.0,0.7227691775175288,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,1.0,0.75,0.050224953612603374,0.5051329315454529
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.75,0.06596891667498461,0.015297671904195231
0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8224069821956377,0.9480958320385153
2,1.0,0.0,1.0,1.0,0.2568852134103166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5397391888403074,0.35710362457515094
0,1.0,1.0,1.0,1.0,0.9002684555126956,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.8211513812360782,0.8743735505815009
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.6904093574212871,0.903749112216665
0,1.0,0.0,1.0,1.0,0.9796543909278452,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6640770418090041,0.8811916758516405
0,1.0,0.0,0.0,0.0,0.8313363640151087,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.8097160921564135,0.8183026109903171
0,1.0,0.0,0.0,0.0,0.7873646752581185,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.8208370191063019,0.7980881688126646
0,0.0,0.0,0.0,0.0,0.16207652439312228,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.75,0.0633769501189998,0.09464131256381342
0,1.0,0.0,0.0,0.0,0.32415304878624457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5300699174439627,0.3921201218902544
2,0.0,0.0,0.0,0.0,0.7526600710201751,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7880933166979252,0.761912154788166
0,0.0,0.0,0.0,0.0,0.9760844437526608,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75,0.6319177217288852,0.8626768845175172
0,1.0,1.0,0.0,0.0,0.7706556402309497,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.9325100076986463,0.8247837286109456
0,1.0,0.0,1.0,0.0,0.7873646752581185,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.7567669574831064,0.7808308647424644
0,1.0,0.0,1.0,1.0,0.7873646752581185,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.7897624148435902,0.7770721578398139
2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.03674080111388367,0.006375778688263778
0,0.0,0.0,1.0,0.0,0.7004830842963321,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.75,0.7957283323509121,0.7326073022787898
0,0.0,0.0,0.0,0.0,0.9494411996512406,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.25,0.1615918503920326,0.7158292099046495
0,0.0,0.0,0.0,1.0,0.6170828528981435,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,0.8277105893730239,0.6724508217301903
0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.75,0.17651341398116727,0.7352192925427083
0,1.0,0.0,0.0,0.0,0.8952397241077967,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.846918184774414,0.8833499843817958
0,0.0,0.0,1.0,0.0,0.9967296390259341,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6196842721633056,0.8794788105823697
0,1.0,0.0,0.0,0.0,0.8103826219656114,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8255331273200581,0.8074096235827957
0,0.0,0.0,0.0,0.0,0.7618309326356956,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.25,0.5418643421412503,0.6876085353590728
0,1.0,1.0,1.0,0.0,0.9866348196821362,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.7914263116777827,0.9281684832965895
0,1.0,0.0,1.0,1.0,0.16207652439312228,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.75,0.05420467933103512,0.1001263837631094
0,1.0,0.0,1.0,1.0,0.9612332947607123,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.25,0.0633769501189998,0.6911984302172032
2,0.0,0.0,1.0,1.0,0.32415304878624457,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.8274000665018115,0.49054566856847265
2,1.0,0.0,0.0,0.0,0.2568852134103166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.48601996425921,0.3289791870166923
2,1.0,1.0,1.0,0.0,0.817577866534723,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.8780361724981072,0.8323872381676958
0,1.0,1.0,1.0,0.0,0.5137704268206332,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.75,0.08126191608698652,0.3890418326324418
0,0.0,0.0,0.0,0.0,0.7227691775175288,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.75,0.1940891518974226,0.5660294178517518
0,0.0,0.0,1.0,1.0,0.37633003551008753,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.7947386303770947,0.47940147821388307
2,0.0,1.0,0.0,0.0,0.7952917733135264,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8619764938740593,0.813052025956361
0,1.0,0.0,0.0,0.0,0.9760844437526608,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,0.7489094448720768,0.9035474390686717
2,0.0,0.0,0.0,0.0,0.8901004623307206,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8354155435915871,0.871246716078224
0,1.0,0.0,0.0,0.0,0.37633003551008753,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.05815496167961087,0.2601349380539176
0,1.0,0.0,1.0,1.0,0.7526600710201751,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.7581832555602008,0.7523959341856392
0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7827168678780745,0.9322404810865184
0,0.0,0.0,1.0,0.0,0.7706556402309497,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8528741200597669,0.7919634062287819
0,1.0,0.0,1.0,1.0,0.8103826219656114,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.5445089441895452,0.7296523973781699
0,0.0,0.0,0.0,0.0,0.7952917733135264,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.25,0.9613117411603209,0.843616232996526
0,1.0,0.0,1.0,0.0,0.993412888408231,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.9135544958346449,0.9668283217575488
0,1.0,1.0,0.0,0.0,0.87396806630846,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7847393856827058,0.8444493511256201
0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.851094304871785,0.9576458971049877
0,0.0,0.0,0.0,0.0,0.9002684555126956,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,0.6782275957015718,0.8200922994185358
0,0.0,0.0,0.0,0.0,0.16207652439312228,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.7920904212932496,0.32383058125380487
2,1.0,0.0,0.0,0.0,0.5384065599032098,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.9004427074236663,0.6490799010072028
0,0.0,0.0,1.0,1.0,0.9612332947607123,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,0.14846141671058444,0.7192901384638952
0,0.0,0.0,0.0,0.0,0.37633003551008753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.47049029509451046,0.38711819142154774
0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.963001057115922,0.9841966579298111
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.982634434911493,0.9905664420966791
0,0.0,1.0,0.0,0.0,0.2568852134103166,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7549912855373289,0.38772177176124717
0,1.0,0.0,1.0,0.0,0.9051913109828058,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.75,0.028483769629215505,0.6221788748770496
0,0.0,0.0,0.0,0.0,0.9687767553256543,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.8522815072775116,0.9346766385188139
0,0.0,0.0,0.0,0.0,0.7706556402309497,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.6052838639702562,0.7296031030925303
0,1.0,0.0,1.0,1.0,0.993412888408231,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.7900956092768681,0.928484567721344
0,1.0,0.0,1.0,1.0,0.45500632850502115,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.7279965612470813,0.5397734454489194
0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.75,0.055524690045359204,
0,0.0,0.0,1.0,0.0,0.16207652439312228,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.8540573760830701,0.3774436636964819
2,1.0,1.0,0.0,0.0,0.7004830842963321,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.9004427074236663,0.7473237560273862
0,1.0,0.0,0.0,0.0,0.9796543909278452,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.04082192209312918,0.6845564309967291
0,0.0,0.0,0.0,0.0,0.2568852134103166,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.044872086104496,0.18135473310399525
2,0.0,0.0,0.0,1.0,0.6332152489204042,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8270893629364537,0.6865910854660799
0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8540573760830701,0.9543530515296241
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.06983342615268207,0.01647731486885695
2,0.0,0.0,0.0,0.0,0.7227691775175288,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.8475167768348659,0.7529778923499957
2,1.0,0.0,1.0,0.0,0.2568852134103166,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.7200805494716827,0.3924325813672997
0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.693212219826024,0.9019506960370904
0,1.0,0.0,1.0,1.0,0.9760844437526608,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.75,0.04621534231482616,0.6895237342641256
0,0.0,0.0,0.0,0.0,0.5606926531244064,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.35976233228165033,0.48259673022953614
0,1.0,0.0,0.0,0.0,0.7227691775175288,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.7813642539514283,0.7243220588327874
0,1.0,0.0,0.0,0.0,0.6170828528981435,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,0.059465254513855426,0.4376934825280518
0,1.0,0.0,0.0,0.0,0.868333408163904,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.7492691242807616,0.8315216085420796
0,1.0,0.0,1.0,0.0,0.6624817708958916,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.75,0.676582158152855,0.6740600460235602
0,1.0,0.0,0.0,0.0,0.5606926531244064,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.25,0.060772339773695006,0.4132474194523518
2,1.0,0.0,0.0,0.0,0.6332152489204042,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.8714985803515916,0.7076497023561199
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.04621534231482616,0.009267885936438625
2,0.0,0.0,1.0,0.0,0.37633003551008753,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.8454187621041211,0.5190424249462777
2,1.0,0.0,1.0,0.0,0.817577866534723,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.8853313703803725,0.8287358539046972
0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.9622777189217557,0.9879454981918905
0,0.0,0.0,1.0,1.0,0.2568852134103166,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.42298321836412445,0.259695027868381
2,1.0,0.0,0.0,0.0,0.16207652439312228,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8022798754305152,0.37236010218709
0,0.0,0.0,1.0,0.0,0.9534383396859258,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.25,0.9443675093562613,0.9438106258611587
2,1.0,0.0,0.0,0.0,0.16207652439312228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48601996425921,0.2543213557133868
0,1.0,0.0,1.0,1.0,0.9967296390259341,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.742757530627836,0.9149691848794976
0,0.0,0.0,1.0,1.0,0.37633003551008753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4795047589838801,0.4012427615760286
0,1.0,0.0,1.0,1.0,0.7706556402309497,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5865975079757586,0.7148930282558841
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5611311133180767,0.1664461177826307
0,1.0,0.0,0.0,1.0,0.9687767553256543,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.42694326664228965,0.8027337050561596
2,0.0,1.0,0.0,0.0,0.8952397241077967,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.9591318803154247,0.9058759913173582
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5919345671153788,0.8729701090619626
0,0.0,0.0,1.0,0.0,0.8245582952890139,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6430003956894867,0.760959120638478
0,0.0,0.0,1.0,1.0,0.7431147865896834,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.7783082859540578,0.7464013216442875
0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7151206904377796,0.9069905565797771
0,0.0,0.0,1.0,1.0,0.9573682977066487,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.6341527357164187,0.856023082232461
0,1.0,0.0,0.0,0.0,0.9866348196821362,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.25,0.7679935274160608,0.9107571615014298
0,0.0,0.0,1.0,1.0,0.4862295731793668,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,0.044872086104496,0.334750229222694
0,0.0,0.0,0.0,1.0,0.8245582952890139,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.6995640456554959,0.7862067555578289
0,0.0,0.0,0.0,0.0,0.41896173780343887,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.481883132903004,0.45075301519336525
0,1.0,0.0,1.0,0.0,0.16207652439312228,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.6716152008284104,0.33143703645745054
0,1.0,0.0,0.0,0.0,0.8029589191487349,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.800322839414318,0.8001766762091698
0,0.0,0.0,1.0,1.0,0.7004830842963321,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.17965735277212058,0.5371130954856016
0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0488917592570397,0.010084863209907369
2,1.0,0.0,0.0,0.0,0.9650354435418571,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.8906001418662122,0.9430964290291048
0,0.0,1.0,1.0,0.0,0.993412888408231,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.759243019180349,0.9228964826777917
2,0.0,0.0,0.0,0.0,0.5384065599032098,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.9001717385967392,0.6569200375990618
0,1.0,0.0,1.0,1.0,0.8566396216528899,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,0.14177309466105048,0.6312066511867309
